id,predicted_class,doc_probs
1073,FailedCommons,[5.88536541e-01 3.35373388e-04 3.11235666e-13 4.11128086e-01]
769,FailedCommons,[9.37311884e-01 6.25317653e-02 5.17508944e-11 1.56350495e-04]
414,FailedCommons,[9.98358402e-01 1.61997833e-03 7.43682615e-10 2.16193251e-05]
1258,FailedCommons,[9.98627782e-01 1.34727680e-03 1.31265783e-09 2.49402605e-05]
2461,FailedCommons,[9.99999904e-01 8.52083397e-11 2.20550666e-22 9.59966999e-08]
2922,FailedCommons,[9.94207689e-01 2.39993289e-06 4.77010248e-20 5.78991104e-03]
3182,FailedCommons,[9.99999930e-01 2.80873594e-12 1.00758130e-21 7.00513883e-08]
459,FailedCommons,[1.00000000e+00 8.80704114e-15 5.70509348e-14 8.25610381e-12]
2963,FailedCommons,[9.98820864e-01 1.17913159e-03 2.53310478e-09 1.68108997e-09]
3053,FailedCommons,[8.55087356e-01 1.43232721e-01 1.18271507e-06 1.67874065e-03]
2221,FailedCommons,[1.00000000e+00 1.29110977e-11 5.37574468e-15 4.83799439e-10]
283,SuccessLords,[1.50462838e-01 1.54352313e-01 5.80988932e-06 6.95179039e-01]
1043,FailedCommons,[1.00000000e+00 4.36386579e-16 2.62112905e-16 3.75241897e-18]
1069,FailedCommons,[9.99998540e-01 6.14953833e-07 2.51377197e-17 8.44855408e-07]
3562,SuccessLords,[1.53983873e-02 7.15137028e-02 3.82303143e-13 9.13087910e-01]
331,FailedCommons,[9.99998791e-01 9.58366413e-07 1.25777767e-16 2.51122367e-07]
2238,FailedCommons,[1.00000000e+00 4.45420711e-18 1.67485198e-12 9.30538799e-14]
1063,FailedCommons,[9.99968491e-01 1.33954139e-08 2.17642708e-17 3.14959632e-05]
2302,FailedCommons,[4.77708619e-01 4.64830529e-01 6.26743077e-15 5.74608520e-02]
3235,FailedCommons,[1.00000000e+00 4.41045172e-15 2.81409831e-21 5.05064041e-12]
2081,SuccessLords,[3.73266348e-02 1.29330004e-04 8.45452970e-10 9.62544034e-01]
2784,FailedCommons,[9.99999732e-01 1.33806799e-07 1.46638200e-18 1.34643200e-07]
569,SuccessLords,[9.71128865e-04 4.02552092e-06 9.07287494e-21 9.99024846e-01]
427,SuccessLords,[4.67601390e-01 2.71547137e-04 3.86997109e-12 5.32127063e-01]
2969,FailedCommons,[9.99999595e-01 3.07951349e-07 1.18198466e-09 9.59710904e-08]
1946,FailedCommons,[9.99965833e-01 2.07827743e-08 2.09024700e-15 3.41463962e-05]
1309,FailedCommons,[9.99898148e-01 4.85571488e-05 4.43729434e-18 5.32943896e-05]
3118,FailedCommons,[9.99982903e-01 7.04744387e-06 8.47910107e-14 1.00493499e-05]
2211,FailedCommons,[9.97335167e-01 2.62856910e-07 6.94858755e-13 2.66457005e-03]
3703,FailedCommons,[1.00000000e+00 7.22873730e-16 2.54430257e-20 8.95950013e-13]
2303,FailedCommons,[9.89614708e-01 1.22534677e-16 1.40027403e-25 1.03852916e-02]
1505,FailedCommons,[1.00000000e+00 1.83140998e-14 5.98221275e-22 1.22808808e-14]
3390,FailedLords,[3.29122724e-01 6.63478295e-01 3.71288410e-06 7.39526749e-03]
1856,FailedLords,[2.31795326e-02 9.72687001e-01 2.31891480e-13 4.13346620e-03]
1675,FailedCommons,[9.67295132e-01 1.64999639e-03 7.77082938e-18 3.10548717e-02]
1072,FailedCommons,[8.07645198e-01 7.72833547e-05 6.53175131e-10 1.92277518e-01]
239,FailedCommons,[9.99999994e-01 3.70508280e-09 3.57311533e-20 2.12872804e-09]
1257,FailedCommons,[9.99983092e-01 1.69050251e-05 2.29721051e-15 2.65103096e-09]
3271,FailedCommons,[9.99987738e-01 1.22620534e-05 3.71205581e-28 6.66009844e-16]
3283,FailedCommons,[9.99999978e-01 2.04322708e-08 1.98028176e-21 1.53106642e-09]
2078,FailedCommons,[1.00000000e+00 3.82108556e-16 3.10429032e-35 7.18056755e-22]
2981,FailedCommons,[9.99998877e-01 1.09151948e-06 1.39508074e-19 3.10725879e-08]
2104,FailedCommons,[1.00000000e+00 3.76112873e-11 7.71191193e-23 3.36126942e-12]
228,FailedCommons,[9.99421351e-01 7.68492833e-06 1.17464356e-13 5.70964478e-04]
293,SuccessLords,[3.96160073e-01 3.63071326e-04 1.21825098e-07 6.03476734e-01]
1646,FailedCommons,[9.99999862e-01 1.37813939e-07 2.54871018e-18 6.72548881e-12]
1643,SuccessLords,[3.83762919e-04 6.93993112e-11 7.39250854e-16 9.99616237e-01]
768,FailedLords,[8.93829178e-02 9.07165143e-01 4.82840330e-04 2.96909911e-03]
1875,FailedCommons,[9.99940780e-01 1.42052724e-06 2.08132494e-18 5.77998523e-05]
3590,FailedCommons,[9.99999986e-01 1.42531366e-08 4.47769647e-18 3.15293364e-12]
838,FailedLords,[3.36234994e-02 9.37862029e-01 3.34865465e-07 2.85141367e-02]
3072,FailedCommons,[8.95399286e-01 1.03297322e-02 2.13159183e-12 9.42709816e-02]
2984,FailedCommons,[9.99170186e-01 8.24348962e-04 2.86600067e-07 5.17850585e-06]
3421,FailedCommons,[9.99994769e-01 4.04657653e-10 1.09128165e-11 5.23012053e-06]
1638,FailedCommons,[1.00000000e+00 3.33991706e-21 5.31868943e-35 2.17661109e-21]
241,FailedCommons,[9.99494919e-01 3.90937670e-04 1.13249611e-04 8.93743068e-07]
3667,FailedCommons,[9.99999988e-01 6.12564674e-09 5.47578371e-18 5.61814205e-09]
1923,FailedCommons,[9.99999998e-01 1.89314570e-09 8.46184795e-23 1.22919255e-12]
587,FailedCommons,[9.99990103e-01 8.40902553e-06 5.24945694e-10 1.48770326e-06]
1455,FailedCommons,[9.99985821e-01 1.41766254e-05 1.92734970e-15 2.60580122e-09]
1877,FailedCommons,[9.99382285e-01 5.64424597e-04 3.56003564e-15 5.32901939e-05]
2750,FailedLords,[5.29726958e-02 9.43682832e-01 1.91865548e-12 3.34447192e-03]
1437,FailedCommons,[9.99999767e-01 2.17825355e-07 8.33754366e-28 1.55713843e-08]
498,FailedCommons,[9.97942722e-01 1.97800963e-03 1.61535597e-12 7.92681540e-05]
2940,FailedCommons,[9.99950057e-01 7.38160834e-09 6.96494135e-15 4.99352555e-05]
2375,FailedCommons,[1.00000000e+00 2.38156978e-23 1.00567776e-29 3.53741600e-27]
3065,FailedCommons,[9.99788958e-01 2.11041801e-04 1.91066686e-12 2.81208129e-13]
2080,FailedCommons,[9.98564577e-01 1.42381126e-03 2.01836801e-08 1.15916145e-05]
1862,FailedCommons,[1.00000000e+00 5.19917064e-12 9.56678609e-16 2.25154507e-10]
2121,SuccessLords,[4.52946508e-01 1.39633566e-06 1.83720033e-17 5.47052096e-01]
3280,FailedCommons,[9.94079897e-01 5.86610701e-03 2.58118496e-14 5.39958042e-05]
2239,FailedCommons,[9.99977137e-01 2.07430014e-05 2.18513854e-17 2.12043435e-06]
408,FailedCommons,[9.58573059e-01 9.54840029e-05 3.51191073e-17 4.13314567e-02]
3346,FailedCommons,[1.00000000e+00 7.16931722e-11 1.81733264e-16 3.09607291e-13]
2787,FailedCommons,[5.47066908e-01 4.43224906e-03 3.83786353e-14 4.48500843e-01]
442,SuccessLords,[3.82738527e-03 2.77099123e-06 5.42614367e-16 9.96169844e-01]
2795,FailedLords,[3.19490632e-08 9.99999968e-01 1.75253404e-29 5.86383700e-19]
2088,FailedCommons,[9.99999430e-01 3.85911827e-07 1.15083626e-21 1.84493999e-07]
2315,FailedCommons,[5.79532316e-01 1.66422614e-03 2.14662141e-12 4.18803458e-01]
2363,FailedLords,[4.39818407e-01 5.34235792e-01 3.01283122e-05 2.59156723e-02]
1470,FailedCommons,[9.98919250e-01 1.82949551e-05 7.43319498e-10 1.06245453e-03]
2074,FailedCommons,[9.99999929e-01 7.06196010e-08 1.35603496e-18 1.39369961e-12]
1648,FailedLords,[4.31737020e-02 9.49615115e-01 1.90142322e-13 7.21118348e-03]
3094,FailedCommons,[1.00000000e+00 1.09677230e-33 1.91429761e-27 2.11811729e-24]
2212,FailedCommons,[9.99999134e-01 8.62905158e-07 2.44315557e-12 3.55834102e-09]
3303,FailedCommons,[1.00000000e+00 7.61805984e-11 2.53579206e-32 1.07425545e-11]
2953,FailedLords,[6.51472052e-02 9.34851024e-01 9.91966481e-11 1.77105030e-06]
2187,FailedCommons,[9.99999998e-01 2.04444396e-09 2.05163590e-15 1.69488056e-11]
1845,FailedCommons,[9.99199972e-01 4.49016757e-04 3.02385479e-16 3.51011159e-04]
3413,FailedCommons,[9.96580399e-01 3.41955854e-03 2.08411706e-15 4.26540248e-08]
1960,FailedCommons,[9.39874254e-01 6.01244574e-02 1.40970500e-19 1.28871158e-06]
868,FailedCommons,[9.95778119e-01 4.18082991e-03 4.32468749e-08 4.10077698e-05]
3640,FailedCommons,[8.17637112e-01 1.26304476e-01 1.30673483e-12 5.60584114e-02]
1545,FailedCommons,[9.98761491e-01 1.23850885e-03 9.13460497e-42 7.22048291e-12]
1873,FailedCommons,[1.00000000e+00 4.12551217e-13 5.91110055e-21 2.76126111e-14]
1653,FailedLords,[3.28420343e-03 9.93881090e-01 9.78809049e-08 2.83460841e-03]
3557,FailedCommons,[9.97315733e-01 1.13374310e-03 4.79162757e-09 1.55051919e-03]
2098,FailedCommons,[4.60026892e-01 2.93576623e-01 1.98643539e-11 2.46396485e-01]
2951,FailedLords,[3.93125951e-01 6.03612764e-01 2.31677738e-11 3.26128493e-03]
2291,FailedCommons,[9.86525037e-01 5.19574129e-09 1.59231818e-14 1.34749575e-02]
1924,FailedCommons,[1.00000000e+00 4.25631896e-18 4.19574784e-37 1.82910734e-22]
1649,SuccessLords,[2.46749942e-02 7.91317138e-03 2.96026683e-09 9.67411832e-01]
3231,FailedCommons,[9.84016441e-01 1.59834211e-02 6.50026924e-19 1.37545489e-07]
1869,FailedCommons,[9.99969119e-01 5.15832147e-06 5.90064050e-16 2.57222018e-05]
2288,FailedCommons,[9.99317695e-01 6.31560991e-04 1.29598475e-14 5.07444909e-05]
3091,FailedCommons,[0.38467315 0.30133538 0.00040122 0.31359025]
2269,FailedCommons,[4.37452400e-01 1.92150937e-01 5.48061370e-11 3.70396663e-01]
691,FailedCommons,[9.99999994e-01 1.19880817e-11 6.37814517e-24 5.97796796e-09]
3550,FailedLords,[3.63005960e-02 9.61886802e-01 1.48234630e-07 1.81245392e-03]
3296,FailedCommons,[8.51828388e-01 1.43338817e-01 9.26094692e-10 4.83279453e-03]
2237,FailedLords,[4.62754324e-03 9.95351829e-01 2.40613573e-16 2.06277558e-05]
3267,FailedCommons,[9.99209138e-01 7.89846496e-04 3.14160348e-07 7.00899347e-07]
2068,FailedCommons,[9.85369944e-01 1.46259595e-02 9.87612331e-15 4.09683001e-06]
3289,FailedLords,[4.06801190e-01 5.93160539e-01 2.65392720e-08 3.82448041e-05]
3013,FailedCommons,[9.99998681e-01 1.31904695e-06 2.21229346e-18 2.00546468e-10]
478,FailedCommons,[7.08041931e-01 3.65401187e-06 6.93491261e-10 2.91954415e-01]
491,FailedCommons,[9.59504652e-01 2.24714472e-04 1.29008016e-09 4.02706323e-02]
3063,FailedCommons,[8.20493377e-01 1.79442419e-01 7.14684876e-17 6.42038898e-05]
1252,FailedCommons,[1.00000000e+00 1.07196511e-13 5.25032917e-24 1.08319004e-13]
1865,FailedCommons,[9.99999992e-01 6.45549128e-09 1.06973133e-17 1.93522807e-09]
2987,FailedCommons,[9.99999971e-01 2.15865107e-08 1.57837955e-21 6.93405437e-09]
3270,FailedCommons,[9.99991559e-01 8.43419105e-06 5.94199289e-18 6.94115399e-09]
1728,FailedCommons,[9.99699400e-01 2.95231498e-04 1.66216689e-15 5.36820283e-06]
3660,FailedCommons,[9.99992796e-01 4.87417375e-06 2.13022348e-16 2.32939560e-06]
1056,FailedLords,[4.61781416e-01 5.28571471e-01 1.48858852e-10 9.64711246e-03]
2357,FailedCommons,[9.99999999e-01 1.15379510e-09 3.06756965e-16 2.74671144e-11]
2277,FailedCommons,[9.97208145e-01 4.75406160e-04 2.39462129e-11 2.31644886e-03]
170,FailedCommons,[9.09823409e-01 6.21808314e-02 4.21963329e-07 2.79953380e-02]
3379,FailedCommons,[9.99538465e-01 4.60684816e-04 2.86559272e-10 8.49886267e-07]
2189,FailedCommons,[9.75669385e-01 2.20160023e-02 7.10795447e-17 2.31461226e-03]
3202,FailedCommons,[9.99999986e-01 4.57382133e-09 4.54243297e-16 9.05173915e-09]
737,FailedCommons,[9.98222558e-01 1.77744154e-03 8.68708435e-23 1.99758346e-10]
3504,FailedCommons,[9.99999921e-01 1.67017335e-08 2.85454228e-13 6.21431094e-08]
2283,FailedCommons,[5.50734960e-01 6.27992791e-04 1.47342564e-07 4.48636900e-01]
2258,FailedCommons,[9.99999781e-01 2.19061817e-07 3.33108255e-16 5.91292714e-11]
440,FailedCommons,[9.96339245e-01 7.87516766e-05 3.62575167e-17 3.58200358e-03]
2630,FailedCommons,[8.81505400e-01 1.18354811e-01 8.91660750e-15 1.39788912e-04]
1871,FailedCommons,[9.99997782e-01 1.18658054e-06 4.44775299e-19 1.03126843e-06]
453,FailedCommons,[9.88897357e-01 6.40689596e-03 1.99980630e-11 4.69574682e-03]
1730,FailedCommons,[9.99913778e-01 8.62212947e-05 8.82496670e-29 6.67810379e-10]
1741,FailedLords,[1.56360079e-01 8.43639886e-01 2.99289038e-21 3.47013913e-08]
434,FailedCommons,[9.93737149e-01 6.26280054e-03 5.76005071e-15 5.05855632e-08]
782,FailedCommons,[9.91099914e-01 4.36455819e-03 4.56354826e-12 4.53552809e-03]
1655,FailedCommons,[9.99999238e-01 7.61948724e-07 7.40536385e-22 3.03361423e-11]
749,FailedCommons,[9.97938517e-01 2.29096500e-04 2.72360083e-18 1.83238614e-03]
410,FailedLords,[2.24160257e-02 9.77583974e-01 5.97422653e-19 3.98573907e-10]
2364,FailedLords,[1.05081749e-01 8.94912820e-01 3.25878509e-08 5.39851559e-06]
575,FailedCommons,[6.85069010e-01 3.03590253e-01 1.37235625e-23 1.13407374e-02]
3676,FailedLords,[1.40109598e-01 8.59807156e-01 7.12951012e-16 8.32458245e-05]
267,FailedLords,[1.82595836e-01 7.62502249e-01 4.25709019e-07 5.49014893e-02]
1932,FailedCommons,[7.12829386e-01 8.17231779e-02 3.77230814e-11 2.05447436e-01]
1706,FailedCommons,[1.00000000e+00 4.81651621e-15 1.33529336e-29 1.12444376e-18]
441,FailedLords,[1.07370893e-08 9.99866263e-01 1.67542217e-18 1.33726207e-04]
591,FailedCommons,[9.99879690e-01 1.83166692e-06 1.32392603e-22 1.18478074e-04]
2880,FailedCommons,[9.99999693e-01 3.89808514e-10 2.10838265e-22 3.07052957e-07]
2752,SuccessLords,[3.26927904e-01 3.04568047e-02 4.97641242e-14 6.42615292e-01]
2855,FailedCommons,[9.98268502e-01 1.71739536e-03 6.62832767e-10 1.41019580e-05]
840,FailedLords,[7.45101972e-03 9.91599486e-01 1.27237550e-18 9.49494095e-04]
1906,FailedCommons,[9.99999982e-01 7.22708754e-10 6.77616103e-16 1.75699673e-08]
3652,FailedCommons,[9.99999538e-01 4.62186868e-07 9.32863345e-17 5.25562196e-11]
3295,FailedCommons,[9.98821908e-01 1.06024293e-03 8.05143495e-10 1.17848137e-04]
3286,FailedCommons,[1.00000000e+00 1.37126158e-18 3.47785568e-31 3.32992340e-22]
3421,FailedCommons,[9.99994769e-01 4.04657653e-10 1.09128165e-11 5.23012053e-06]
2227,FailedCommons,[1.00000000e+00 3.09242743e-10 1.08626280e-20 5.19917030e-11]
1937,FailedLords,[6.24966280e-03 9.93627953e-01 7.55731019e-21 1.22384301e-04]
706,FailedCommons,[9.99887915e-01 4.86494472e-07 2.38265809e-13 1.11598455e-04]
2880,FailedCommons,[9.99999693e-01 3.89808514e-10 2.10838265e-22 3.07052957e-07]
476,FailedCommons,[8.44843302e-01 1.54601997e-01 1.45896001e-05 5.40111088e-04]
3363,FailedCommons,[1.00000000e+00 1.41492632e-14 1.96124186e-23 4.03167658e-18]
822,FailedCommons,[8.95624363e-01 9.50575230e-02 5.63220053e-07 9.31755113e-03]
1471,FailedCommons,[9.62350446e-01 3.28902710e-02 1.80075322e-14 4.75928274e-03]
3449,FailedLords,[2.09716140e-01 7.88410502e-01 2.37471629e-14 1.87335803e-03]
3043,FailedCommons,[9.92498531e-01 2.65758982e-04 1.07200533e-12 7.23571028e-03]
582,FailedCommons,[7.04004812e-01 2.62726763e-04 4.56996080e-12 2.95732462e-01]
3460,FailedCommons,[1.00000000e+00 7.48433596e-18 4.90260515e-37 9.53057688e-23]
412,FailedCommons,[6.34711563e-01 3.56041195e-01 1.29471737e-10 9.24724181e-03]
1424,SuccessLords,[2.03533655e-01 1.80196479e-01 6.00324394e-18 6.16269866e-01]
2920,FailedCommons,[9.44731940e-01 7.65920500e-04 1.31079312e-13 5.45021396e-02]
2201,FailedCommons,[9.99954195e-01 2.42684344e-08 2.75874066e-14 4.57806881e-05]
774,FailedCommons,[9.99734572e-01 2.57276736e-04 4.76305497e-08 8.10363365e-06]
3077,FailedCommons,[9.99976225e-01 2.37042352e-05 7.26475512e-15 7.03100580e-08]
1460,FailedCommons,[9.74674258e-01 1.32818637e-05 1.17513514e-20 2.53124605e-02]
1860,SuccessLords,[1.16347243e-02 5.85074085e-05 2.60132336e-20 9.88306768e-01]
2742,FailedCommons,[9.99999839e-01 1.20528305e-09 1.41004390e-18 1.59305198e-07]
2171,FailedCommons,[9.86788684e-01 1.82145094e-07 6.00483098e-23 1.32111341e-02]
430,FailedCommons,[9.94928190e-01 2.11644885e-08 9.74245067e-29 5.07178855e-03]
2178,FailedCommons,[1.00000000e+00 3.12843622e-22 3.84011053e-32 2.23050561e-20]
3299,FailedCommons,[9.98156640e-01 1.68384402e-03 2.61658159e-07 1.59253915e-04]
3343,FailedCommons,[9.99501776e-01 4.78621145e-04 3.88999866e-10 1.96027610e-05]
1667,FailedCommons,[9.99985821e-01 1.41766254e-05 1.92734970e-15 2.60580122e-09]
1267,FailedCommons,[9.98724392e-01 1.81709018e-05 8.26938664e-18 1.25743684e-03]
3354,FailedCommons,[9.93907714e-01 3.45779655e-03 1.22097346e-07 2.63436760e-03]
1225,FailedCommons,[9.99999972e-01 1.93966116e-08 3.57806183e-10 8.29429586e-09]
835,SuccessLords,[4.48709053e-05 3.80708704e-05 2.72319308e-14 9.99917058e-01]
264,FailedCommons,[4.68931584e-01 1.25593975e-01 9.20539207e-09 4.05474431e-01]
694,FailedCommons,[9.90216944e-01 3.57895952e-04 1.26855337e-08 9.42514724e-03]
1747,FailedCommons,[1.00000000e+00 3.54514144e-22 3.91346602e-45 2.40840686e-24]
3052,FailedCommons,[9.99998050e-01 5.34477509e-07 1.79609886e-17 1.41536536e-06]
965,FailedCommons,[9.99272110e-01 1.66012116e-04 8.76287337e-11 5.61877962e-04]
1068,FailedCommons,[1.00000000e+00 4.52166369e-12 1.97632911e-24 8.48564600e-13]
3561,FailedLords,[1.25514194e-03 9.98744023e-01 1.53945926e-10 8.35026816e-07]
1304,FailedCommons,[9.99881730e-01 4.12075394e-05 4.10367880e-11 7.70621156e-05]
1297,FailedCommons,[9.99957456e-01 2.04558194e-05 1.82341476e-07 2.19060295e-05]
604,FailedCommons,[6.74503899e-01 2.26083124e-01 1.29076469e-04 9.92839002e-02]
1457,FailedCommons,[9.99999238e-01 7.61948724e-07 7.40536385e-22 3.03361423e-11]
1904,FailedCommons,[1.00000000e+00 4.53453705e-12 6.23508307e-25 4.47427231e-16]
1695,FailedCommons,[9.99999762e-01 8.40867516e-08 8.95110809e-17 1.53487588e-07]
709,FailedCommons,[9.28748293e-01 5.40505841e-02 3.01853269e-12 1.72011230e-02]
759,FailedLords,[4.69381131e-01 5.30617787e-01 6.13846609e-11 1.08131072e-06]
2701,FailedCommons,[9.99597380e-01 3.06469856e-04 2.96746932e-14 9.61504637e-05]
2687,FailedCommons,[1.00000000e+00 5.48977630e-11 7.93610898e-23 6.97119474e-15]
1705,FailedLords,[1.25869676e-03 9.98741301e-01 2.60606833e-17 2.45377154e-09]
608,FailedCommons,[8.69995616e-01 5.45235799e-03 6.27541693e-16 1.24552026e-01]
813,FailedCommons,[1.00000000e+00 1.04775479e-13 2.33467529e-10 4.64382589e-11]
2669,SuccessLords,[1.70511290e-01 7.12628256e-08 7.14106274e-20 8.29488638e-01]
1217,FailedCommons,[9.99995008e-01 5.02335962e-09 1.51627654e-10 4.98711737e-06]
1478,FailedCommons,[9.99958633e-01 9.96199247e-06 9.40280933e-14 3.14052798e-05]
696,FailedCommons,[1.00000000e+00 2.41039780e-15 1.72674447e-25 8.83157879e-18]
1428,FailedCommons,[8.85597505e-01 3.39694150e-02 8.64813575e-05 8.03465982e-02]
818,FailedCommons,[6.35314701e-01 1.02226396e-02 8.97560816e-09 3.54462651e-01]
2197,SuccessLords,[4.22548146e-02 1.08060990e-04 1.52429088e-16 9.57637124e-01]
684,FailedCommons,[5.11407445e-01 1.25842475e-01 6.94445890e-14 3.62750080e-01]
1857,FailedCommons,[9.99999995e-01 4.43526029e-09 6.22459172e-10 3.08393692e-13]
418,FailedCommons,[9.99470260e-01 6.47209101e-06 4.34731036e-16 5.23268043e-04]
3601,FailedCommons,[9.06304496e-01 9.36805693e-02 4.09771678e-10 1.49346380e-05]
2451,FailedCommons,[9.99999999e-01 1.73585885e-11 5.08291954e-21 7.58327716e-10]
599,FailedCommons,[9.99998595e-01 1.40517813e-06 8.61899664e-30 3.13392245e-13]
2259,FailedCommons,[7.74933679e-01 1.66106870e-01 2.21621723e-07 5.89592299e-02]
2101,FailedCommons,[1.00000000e+00 1.82270687e-21 2.82590476e-35 5.24235545e-25]
3093,FailedCommons,[9.99996065e-01 1.26741848e-06 6.16302990e-14 2.66749867e-06]
1335,FailedCommons,[9.74674258e-01 1.32818637e-05 1.17513514e-20 2.53124605e-02]
2069,FailedCommons,[9.99998527e-01 9.43844885e-07 2.18067406e-17 5.29566783e-07]
2929,FailedLords,[1.32684859e-03 9.98673151e-01 1.99307247e-20 2.08887389e-10]
2366,SuccessLords,[3.80498482e-05 1.26007580e-03 1.47499617e-09 9.98701873e-01]
756,FailedLords,[3.04987670e-01 6.95011044e-01 3.29676795e-10 1.28581465e-06]
3070,FailedCommons,[9.99713631e-01 2.86367909e-04 2.42086350e-20 1.14256744e-09]
700,FailedCommons,[9.99999192e-01 4.71331174e-08 6.49124080e-14 7.60903226e-07]
2926,FailedCommons,[9.99990428e-01 9.54964587e-06 6.23423681e-18 2.23642014e-08]
1668,FailedCommons,[1.00000000e+00 3.34632102e-13 2.76905628e-23 1.01518912e-12]
234,FailedLords,[1.64049864e-01 8.33391493e-01 7.40159674e-09 2.55863528e-03]
1894,FailedCommons,[9.99997296e-01 2.45508006e-06 5.45951456e-10 2.48183330e-07]
1436,SuccessLords,[1.34952276e-01 2.92521038e-02 1.66543777e-07 8.35795454e-01]
3586,FailedLords,[7.35321388e-05 9.99926350e-01 1.02863927e-20 1.18309637e-07]
240,FailedCommons,[9.97537641e-01 8.90653948e-04 3.02503143e-08 1.57167435e-03]
1656,FailedCommons,[9.99999022e-01 7.43436271e-07 2.17675822e-07 1.73506262e-08]
3012,SuccessLords,[3.56745410e-01 1.20251488e-03 2.44656392e-06 6.42049629e-01]
3087,FailedCommons,[9.92876858e-01 7.09518569e-03 6.18273980e-06 2.17737933e-05]
3439,FailedCommons,[9.99988271e-01 1.20408319e-06 4.66850406e-11 1.05250825e-05]
3039,FailedCommons,[9.98473255e-01 8.35958886e-09 1.91798367e-13 1.52673621e-03]
2243,FailedCommons,[9.99969119e-01 5.15832147e-06 5.90064050e-16 2.57222018e-05]
417,FailedCommons,[9.42873266e-01 5.71266547e-02 3.53429704e-13 7.91812848e-08]
507,SuccessLords,[9.60910373e-03 4.46952537e-03 2.16640650e-09 9.85921369e-01]
2159,FailedCommons,[9.99999588e-01 3.94827759e-07 1.28369191e-17 1.72881771e-08]
1261,FailedLords,[5.90486151e-03 9.79979041e-01 4.34862950e-10 1.41160972e-02]
3345,SuccessLords,[9.24441384e-02 1.14313693e-01 5.42873185e-10 7.93242168e-01]
2744,FailedCommons,[9.82744659e-01 1.37053739e-02 2.88136596e-06 3.54708619e-03]
1463,FailedCommons,[9.99910426e-01 8.16700835e-05 1.82281442e-20 7.90391731e-06]
249,FailedCommons,[8.38909252e-01 1.00217595e-02 2.18761586e-12 1.51068989e-01]
2716,FailedCommons,[9.99994852e-01 4.63214848e-06 4.84707180e-13 5.15982080e-07]
1515,FailedCommons,[8.82465269e-01 1.23516783e-02 9.87064727e-16 1.05183053e-01]
488,FailedCommons,[9.68993245e-01 3.09936708e-02 1.56737228e-14 1.30843023e-05]
2430,FailedCommons,[9.99987876e-01 1.06997640e-05 8.29615249e-13 1.42380718e-06]
2902,FailedCommons,[9.99995179e-01 4.82089315e-06 2.57946139e-13 7.56078450e-11]
1652,FailedCommons,[9.99776127e-01 2.06071241e-04 5.94626127e-19 1.78019459e-05]
2093,FailedCommons,[9.99999045e-01 7.27719051e-07 1.35694853e-16 2.26943406e-07]
3350,FailedCommons,[9.99999968e-01 7.78362452e-11 1.07410500e-33 3.22848210e-08]
1658,FailedCommons,[1.00000000e+00 1.04187030e-12 1.98355659e-29 2.78658744e-19]
852,FailedLords,[4.32220280e-01 5.48995500e-01 5.77217212e-13 1.87842203e-02]
1958,FailedCommons,[9.85023127e-01 1.49424784e-02 7.67113273e-17 3.43950301e-05]
