Bill Id,Long Title,Short Title,Origin_House,Status,SessionID
2476,A Bill to permit young persons to carry out voluntary work on a heritage railway or tramway,Heritage Railways and Tramways (Voluntary Work) Bill [HL],Lords,1,34
2469,A Bill to make it an offence to provide or advertise cheating services for Higher Education assessments,Higher Education Cheating Services Prohibition Bill [HL],Lords,1,34
2482,A Bill to make provision about the detention of persons under the law on immigration,Immigration Detention Bill [HL],Lords,1,34
2510,A Bill to make provision about supporting victims of modern slavery,Modern Slavery (Victim Support) Bill [HL],Lords,1,34
2485,A Bill to amend the Human Tissue Act 2004 concerning consent to activities done for the purpose of transplantation outside the United Kingdom and consent for imported cadavers on display.,Organ Tourism and Cadavers on Display Bill [HL],Lords,1,34
2467,A Bill to make provision about pension schemes,Pension Schemes Bill [HL],Lords,1,34
2514,A Bill to amend the Pensions Act 2004 and the Companies Act 2006 to remove the cap on compensation payments under the Pension Protection Fund and to require the approval of pension scheme trustees and the Pensions Regulator for the distribution of dividends,Pensions (Amendment) Bill [HL],Lords,1,34
2507,A Bill to make provision to ensure that the police forces in England and Wales have sufficient resources to deliver police services; and for connected purposes,Policing Resources Bill [HL],Lords,1,34
2509,A Bill to make provision concerning referendums within the United Kingdom on constitutional or parliamentary arrangements,Referendums Criteria Bill [HL],Lords,1,34
2499,A Bill to amend the Housing Act 1988 to abolish assured shorthold tenancies; to extend the grounds upon which landlords of residential housing may recover possession; and for connected purposes,Rented Homes Bill [HL],Lords,1,34
2511,A Bill to create a right to die at home,Right to Die at Home Bill [HL],Lords,1,34
2515,"A Bill to amend the Road Traffic Act 1988 and the Road Traffic Offenders Act 1988 to create criminal offences relating to dangerous, careless or inconsiderate cycling",Road Traffic Offences (Cycling) Bill [HL],Lords,1,34
2486,A Bill to make provision for children adopted from overseas to receive the same priority for admission to maintained schools as children looked after or previously looked after by a local authority in England.,School Admissions for Children Adopted from Overseas Bill [HL],Lords,1,34
2502,A Bill to amend the Education Act 2002 and the Academies Act 2010 to provide for schools under those Acts to promote the mental health and wellbeing of their pupils,Schools (Mental Health and Wellbeing) Bill [HL],Lords,1,34
2405,A Bill to give effect to Law Commission recommendations relating to commencement of enactments relating to sentencing law and to make provision for pre-consolidation amendments of sentencing law,Sentencing (Pre-consolidation Amendments) Bill [HL],Lords,1,30
2493,A Bill to provide for a review by the Secretary of State of the regulations governing gamete storage periods.,Storage Period for Gametes Bill [HL],Lords,1,34
2471,A Bill to make provision in relation to the civil enforcement of speeding contraventions,Traffic Management (Amendment) Bill [HL],Lords,1,34
2470,A Bill to make provision for unaccompanied asylum seeking children to receive legal advice and for extending the deadline for an unaccompanied asylum seeking child to appeal an asylum decision,Unaccompanied Asylum Seeking Children (Legal Advice and Appeals) Bill [HL],Lords,1,34
2479,A Bill to create an offence of conduct in trade and commerce that is unconscionable; and for connected purposes,Unconscionable Conduct in Commerce Bill [HL],Lords,1,34
2505,A Bill to make provision for specifying new statutory rights and entitlements for victims of crime under the victims’ code of practice; to require elected local policing bodies to assess victims’ services; to increase the duties of the Commissioner for Victims and Witnesses; to grant victims the right to request a review of a decision not to prosecute; to establish reviews into homicides where no criminal charge has been made; to create an obligation on professions to notify cases of possible victims of child sexual abuse; and for connected purposes,"Victims of Crime (Rights, Entitlements, and Notification of Child Sexual Abuse) Bill [HL]",Lords,1,34
2501,A Bill to provide for the Secretary of State to develop and publish a video gaming health and wellbeing strategy and to provide for the Secretary of State to develop health advice on video gaming,Video Gaming Health and Wellbeing Strategy Bill [HL],Lords,1,34
2477,"A Bill to make provision for requiring public bodies to act in pursuit of the environmental, social, economic and cultural well-being of the United Kingdom in a way that accords with the Future Generations principle; to require public bodies to establish and meet well-being objectives and report on these and their actions; to require public bodies to publish Future Generations impact assessments and account for preventative spending; to establish a Commissioner for Future Generations for the United Kingdom to advise, assist and oversee public bodies in doing things in accordance with this Act; to provide for the establishment of a Joint Parliamentary Committee on Future Generations; and for connected purposes",Well-being of Future Generations Bill [HL],Lords,1,34
2043,A Bill to make provision for disability equality and for the provision of balanced information in respect of abortions,Abortion (Disability Equality) Bill [HL],Lords,1,30
2028,A Bill to lower the gestational time limit for abortion to 12 weeks,Abortion (Foetus Protection) Bill [HL],Lords,1,30
2025,A Bill to make provision for clinical commissioning groups to ensure that persons in their area have access to specialist and generalist palliative care and appropriate support services; and for connected purposes,Access to Palliative Care Bill [HL],Lords,1,30
2295,"A Bill to provide a renewed constitutional form for the peoples of England, Scotland, Wales and Northern Ireland, to continue to join together to form the United Kingdom, to affirm that the peoples of those nations and parts have chosen, subject to and in accordance with the provisions of this Act, to continue to pool their sovereignty for specified purposes, and to protect social and economic rights for citizens",Act of Union Bill [HL],Lords,1,30
1992,A Bill to raise the age of criminal responsibility,Age of Criminal Responsibility Bill [HL],Lords,1,30
2022,A Bill to prohibit the publication of certain information regarding persons who have been arrested until they have been charged with an offence; to set out the circumstances where such information can be published without committing an offence; and for connected purposes,Anonymity (Arrested Persons) Bill [HL],Lords,1,30
1995,A Bill to make provision for the imposing of restrictions on assets owned by persons involved in conduct that gives support and assistance to terrorist organisations in the United Kingdom for the purpose of securing compensation for citizens of the United Kingdom affected by such conduct,Asset Freezing (Compensation) Bill [HL],Lords,1,30
2057,"A Bill to impose certain duties upon Her Majesty’s Government to ensure the accuracy, completeness and utility of electoral registers; to make provision for the sharing of data for the purposes
of electoral registration; and for connected purposes.",Automatic Electoral Registration Bill [HL],Lords,1,30
2050,"A Bill to prohibit the wearing of medals or insignia awarded for valour, with the intent to deceive",Awards for Valour (Protection) Bill [HL],Lords,1,30
2016,A Bill to make provision to enhance the protection available for bat habitats in the vicinity of a building site and to limit the protection for bat habitats in buildings used for public worship,Bat Habitats Regulation Bill [HL],Lords,1,30
2023,A Bill to provide for the independence of the British Broadcasting Corporation,BBC (Independence) Bill [HL],Lords,1,30
2048,"A Bill to establish the BBC Licence Fee Commission to make recommendations to the Secretary of State on a settlement for BBC funding from 1 April 2022, after conducting public and parliamentary consultation",BBC Licence Fee Bill [HL],Lords,1,30
2410,"A Bill to make provision about the Commonwealth Games that are to be held principally in Birmingham in 2022, and for connected purposes.",Birmingham Commonwealth Games Bill [HL],Lords,1,30
2056,A Bill to amend the target for reducing net carbon emissions in the UK to 100% by 2050.,Carbon Emission Reductions Bill [HL],Lords,1,30
2034,A Bill to make provision for a certificate to be issued to mothers in respect of miscarried and stillborn children not eligible for registration under the Births and Deaths Registration Act 1953; for establishing a database for archiving the certificate and recording information about the miscarriage or still birth; and for connected purposes,Certificate of Loss Bill [HL],Lords,1,30
2053,A Bill to amend the Civil Partnership Act 2004 to make provision for mixed sex couples to enter into a civil partnership,Civil Partnership Act 2004 (Amendment) (Mixed Sex Couples) Bill [HL],Lords,1,30
2017,A Bill to amend the Civil Partnership Act 2004 to include sibling couples,Civil Partnership Act 2004 (Amendment) (Sibling Couples) Bill [HL],Lords,1,30
2280,"A Bill to establish the right to breathe clean air; to require the Secretary of State to achieve and maintain clean air in England and Wales; to involve Public Health England in setting and reviewing pollutants and their limits; to enhance the powers, duties and functions of the Environment Agency, the Committee on Climate Change, local authorities (including port authorities), the Civil Aviation Authority, Highways England, Historic England and Natural England in relation to air pollution; to establish a Citizens’ Commission for Clean Air with powers to institute or intervene in legal proceedings; to require the Secretary of State and the relevant national authorities to apply environmental principles in carrying out their duties under this Act and the clean air enactments; and for connected purposes",Clean Air (Human Rights) Bill [HL],Lords,1,30
2026,A Bill to provide certain protections for persons who live together as a couple or have lived together as a couple as cohabitants; to make provision about the property of deceased persons who are survived by a cohabitant; and for connected purposes,Cohabitation Rights Bill [HL],Lords,1,30
2003,A Bill to clarify the extent to which a medical practitioner with a conscientious objection may refrain from participating in certain medical activities; and for connected purposes,Conscientious Objection (Medical Activities) Bill [HL],Lords,1,30
2049,A Bill to make provision to include medical practitioners specialising in cosmetic surgery in the Specialist Register for medical practitioners,Cosmetic Surgery (Standards) Bill [HL],Lords,1,30
2397,A Bill to provide for online procedures in civil and family courts in England and Wales in the First-tier Tribunal and Upper Tribunal and in employment tribunals and the Employment Appeal Tribunal,Courts and Tribunals (Online Procedure) Bill [HL],Lords,1,30
2005,A Bill to require certain matters to be taken into account when assessing a borrower’s creditworthiness,Creditworthiness Assessment Bill [HL],Lords,1,30
2013,A Bill to amend the length of time for which an individual may have a criminal record under the Rehabilitation of Offenders Act 1974.,Criminal Records Bill [HL],Lords,1,30
1999,"A Bill to make provision for the regulation of funding and expenditure of political parties; to make provision for the phased introduction of a cap on donations to political parties; to make provision for affiliation fees from trades unions and membership organisations to political parties to be counted as individual donations in prescribed circumstances; to make provision for the public funding of political parties; to make provision for the modification of rights of candidates and parties to election addresses; to make provision for limits on political parties’ expenditure between regulated periods; to confer powers on the Electoral Commission, and for connected purposes",Democratic Political Activity (Funding and Expenditure) Bill [HL],Lords,1,30
2429,A Bill to amend the Digital Economy Act 2017 in respect of TV licence fee concessions by reference to age,Digital Economy Act 2017 (Amendment) Bill [HL],Lords,1,30
2036,A Bill to amend the definition of extreme pornography in the Digital Economy Act 2017,Digital Economy Act 2017 (Amendment) (Definition of Extreme Pornography) Bill [HL],Lords,1,30
2286,A Bill to provide for a review by the Lord Chancellor of the law of England and Wales relating to divorce and judicial separation and to the dissolution of civil partnerships and the separation of civil partners,Divorce (etc.) Law Review Bill [HL],Lords,1,30
2018,A Bill to amend the Matrimonial Causes Act 1973 and make provision in connection with financial settlements following divorce,Divorce (Financial Provision) Bill [HL],Lords,1,30
2019,"A Bill to amend the succession to the title of the Duke of Cornwall, to remove various powers, exemptions and immunities from the Duchy of Cornwall, to make provisions relating to the Treasury Solicitor and any solicitor or attorney appointed in the affairs of the Duchy, and for connected purposes",Duchy of Cornwall Bill [HL],Lords,1,30
2011,A Bill to make provision for marriages taking place in any Church of England chapel licensed for the solemnization of marriages under sections 20 and 21 of the Marriage Act 1949 to be solemnized according to the rites and ceremonies of Christian denominations other than the Church of England.,Ecumenical Marriage Bill [HL],Lords,1,30
2030,"A Bill to amend the Immigration Act 1971 to grant indefinite leave to remain in the United Kingdom to all EEA nationals, their family members and extended family members who are resident in the United Kingdom on the date of exit from the European Union",EEA Nationals (Indefinite Leave to Remain) Bill [HL],Lords,1,30
2042,"A Bill to amend the Political Parties, Elections and Referendums Act 2000 to improve transparency in respect of election and referendum material",Elections and Referendums (Advertising) Bill [HL],Lords,1,30
1998,A Bill to amend the Equality Act 2010 to improve access to public buildings by introducing six-inch and 12-inch rules for step-free access,Equality Act 2010 (Amendment) (Disabled Access) Bill [HL],Lords,1,30
2326,"A Bill to require Her Majesty’s Government to negotiate with the European Union for the United Kingdom to remain in the European Union, with enhanced voting rights and immigration controls",EU Membership Bill [HL],Lords,1,30
2021,A Bill to make provision for information and statistics to be available in various public places about the European Union; and to provide information to further the establishment of twinning arrangements between towns in the United Kingdom and elsewhere in the European Union in accordance with the European Union’s town twinning support scheme,"European Union (Information, etc.) Bill [HL]",Lords,1,30
2040,A Bill to make provision for the holding of a referendum in the United Kingdom and Gibraltar on whether the United Kingdom should accept the outcome of negotiations between the Government and the European Union regarding the United Kingdom’s exit from the European Union,European Union (Referendum on the Withdrawal Agreement) Bill [HL],Lords,1,30
2029,A Bill to make provision for Members of the House of Lords to vote in elections to the House of Commons,Extension of Franchise (House of Lords) Bill [HL],Lords,1,30
2012,"A Bill to require public bodies to accompany any proposal for a change in public expenditure, administration or policy with a family impact assessment; and to require the Secretary of State to report on the costs and benefits of extending family impact assessments to local authorities and to establish and evaluate progress towards objectives and targets for family stability.",Family Relationships (Impact Assessment and Targets) Bill [HL],Lords,1,30
2318,,Financial Services (Implementation of Legislation) Bill [HL],Lords,1,30
2054,A Bill to provide for the High Court of England and Wales to make a preliminary finding on cases of alleged genocide; and for the subsequent referral of such findings to the International Criminal Court or a special tribunal,Genocide Determination Bill [HL],Lords,1,30
2321,,Goods Mortgages Bill [HL],Lords,1,30
2044,A Bill to permit young persons to carry out voluntary work on a heritage railway or tramway,Heritage Railways and Tramways (Voluntary Work) Bill [HL],Lords,1,30
2442,A Bill to make it an offence to provide or advertise cheating services for Higher Education assessments,Higher Education Cheating Services Prohibition Bill [HL],Lords,1,30
2000,"A Bill to make provision for local authorities to monitor the educational, physical and emotional development of children receiving elective home education, and for connected purposes",Home Education (Duty of Local Authorities) Bill [HL],Lords,1,30
2004,"A Bill to restrict membership of the House of Lords by virtue of a peerage; to make related provision about disqualifications for voting at elections to, and for membership of, the House of Commons; and for connected purposes",House of Lords Bill [HL],Lords,1,30
2362,A Bill to make provision to establish elections for Members to the House of Lords; to restrict the number of voting Members in the House of Lords to 292; to exclude all remaining hereditary Peers; and for connected purposes,House of Lords (Elections and Reform) Bill [HL],Lords,1,30
1991,A Bill to amend the House of Lords Act 1999 so as to abolish the system of by-elections for hereditary Peers.,House of Lords (Hereditary Peers) (Abolition of By-Elections) Bill [HL],Lords,1,30
2006,"A Bill to enable the Secretary of State, or an immigration officer to refuse entry, or to vary or curtail leave to enter or remain already granted, to a person who is a non-UK or non-EEA national who is known to be, or to have been, involved in gross human rights abuses",Immigration Control (Gross Human Rights Abuses) Bill [HL],Lords,1,30
2055,"A Bill to provide that the Secretary of State’s powers in relation to the management of the Royal Botanic Gardens, Kew, include the power to grant a lease in respect of land for a period of up to 150 years",Kew Gardens (Leases) Bill [HL],Lords,1,30
2039,A Bill to make provision for the Secretary of State to undertake a public consultation reviewing the provision of comprehensive and integrated services for adults with learning disabilities,Learning Disabilities (Review of Services) Bill [HL],Lords,1,30
2007,A Bill to make provision for the holding of referenda in relation to voting systems in local government elections,Local Government Elections (Referendum) Bill [HL],Lords,1,30
2024,A Bill to replace the current regime of limits on local housing authorities’ debt with limits determined by the existing prudential regime for local authority borrowing for non-housing-related purposes,Local Housing Authority Debt Bill [HL],Lords,1,30
2235,A Bill to make provision for the marriage of same sex couples in Northern Ireland; to make provision for the legal recognition of the same sex marriage of armed forces personnel overseas and of other same sex marriages solemnised outside Northern Ireland; to make provision in the law of Northern Ireland for the conversion of civil partnerships to marriages and for the review of civil partnerships; to make provision for rights to pensions and social security contributions for same sex married couples and civil partners; to make provision for gender change by married persons and civil partners; and for connected purposes,Marriage (Same Sex Couples) (Northern Ireland) Bill [HL],Lords,1,30
2037,A Bill to make amendments to the Marriage Act 1949 to make provision for all religious marriages to be solemnized on the authority of a superintendent registrar,Marriage Act 1949 (Amendment) Bill [HL],Lords,1,30
2051,A Bill to make further provision for transparency in supply chains in respect of slavery and human trafficking,Modern Slavery (Transparency in Supply Chains) Bill [HL],Lords,1,30
1993,A Bill to make provision about identifying and supporting victims of modern slavery; and for connected purposes,Modern Slavery (Victim Support) Bill [HL],Lords,1,30
2425,A Bill to confer relief from non-domestic rates for hereditaments in England and Wales that consist wholly or mainly of public lavatories; and for connected purposes,Non-Domestic Rating (Public Lavatories) Bill [HL],Lords,1,30
2453,"A Bill to amend the arrangements for making regulations, and provision for commencement of changes to the law, on abortion in Northern Ireland",Northern Ireland (Executive Formation etc) Act 2019 (Amendment) Bill [HL],Lords,1,30
2203,A Bill to repeal the International Development (Official Development Assistance Target) Act 2015.,Official Development Assistance Target (Repeal) Bill [HL],Lords,1,30
2010,A Bill to promote continued membership of the Open Skies Agreement.,Open Skies Agreement (Membership) Bill [HL],Lords,1,30
2035,A Bill to make provision for the sale of adjustable focus spectacles,Opticians Act 1989 (Amendment) Bill [HL],Lords,1,30
2033,A Bill to make provision for ensuring that police forces in England and Wales have sufficient resources to deliver police services; and for connected purposes,Policing Resources Bill [HL],Lords,1,30
2052,A Bill to make provision for the resolution of disputes concerning the location or placement of boundaries and private rights of way relating to the title of an estate in land; and for connected purposes,Property Boundaries (Resolution of Disputes) Bill [HL],Lords,1,30
2001,"A Bill to make provision for leave to enter or remain in the United Kingdom to be granted to the family members of refugees and to refugees who are family members of British citizens and settled persons, to provide for legal aid to be made available for refugee family reunion cases, and for connected purposes",Refugees (Family Reunion) Bill [HL],Lords,1,30
2008,A Bill to make provision about the registration of marriages.,Registration of Marriage Bill [HL],Lords,1,30
1929,A Bill to amend certain provisions of the Richmond Burgage Pastures Act 1853.,Richmond Burgage Pastures Bill [HL],Lords,1,29
2038,A Bill to create a right to die at home,Right to Die at Home Bill [HL],Lords,1,30
2041,"A Bill to make provision about the surrender, production or other delivery up of driving licences, or test certificates, in relation to certain offences; to make provision in relation to identifying persons in connection with fixed penalty notices, conditional offers and the payment of fixed penalties under the Road Traffic Offenders Act 1988; and for connected purposes",Road Traffic Offenders (Surrender of Driving Licences Etc) Bill [HL],Lords,1,30
2433,A Bill to make provision for children adopted from overseas to receive the same priority for admission to maintained schools as children looked after or previously looked after by a local authority in England,School Admissions for Children Adopted from Overseas Bill [HL],Lords,1,30
2032,A Bill to make provision for state-maintained schools to promote the mental health and well-being of their pupils alongside academic attainment,Schools (Mental Health and Wellbeing) Bill [HL],Lords,1,30
2324,A Bill to make provision for the next election to the Scottish Parliament to take place in 2020,Scottish Election (Date) (2020) Bill [HL],Lords,1,30
2405,A Bill to give effect to Law Commission recommendations relating to commencement of enactments relating to sentencing law and to make provision for pre-consolidation amendments of sentencing law,Sentencing (Pre-consolidation Amendments) Bill [HL],Lords,1,30
2411,A Bill to provide for a review by the Secretary of State of the regulations governing gamete storage periods.,Storage Period for Gametes Bill [HL],Lords,1,30
1994,A Bill to amend the law regarding the succession to Peerages; and for connected purposes,Succession to Peerages Bill [HL],Lords,1,30
2047,A Bill to make provision for unaccompanied asylum seeking children to receive legal advice and for extending the deadline for an unaccompanied asylum seeking child to appeal an asylum decision,Unaccompanied Asylum Seeking Children (Legal Advice and Appeals) Bill [HL],Lords,1,30
1997,"A Bill to make provision for the prohibition of unpaid work experience exceeding four weeks, and for connected matters",Unpaid Work Experience (Prohibition) Bill [HL],Lords,1,30
2031,A Bill to make provision for specifying new statutory rights and entitlements for victims of crime under the Code of Practice for Victims of Crime; to require elected local policing bodies to assess victims services; to increase the duties of the Commissioner for Victims and Witnesses; to grant victims the right to request a review of a decision not to prosecute; to establish reviews in homicides where no criminal charge has been made; to create an obligation on professions to notify cases of possible victims of child sexual abuse; and for connected purposes,"Victims of Crime (Rights, Entitlements, and Notification of Child Sexual Abuse) Bill [HL]",Lords,1,30
2027,A Bill to extend the franchise for parliamentary and other elections to all citizens over the age of 16 years,Voting Age (Reduction) Bill [HL],Lords,1,30
1790,A Bill to make provision for disability equality in respect of abortions.,Abortion (Disability Equality) Bill [HL],Lords,1,29
1819,"A Bill to make provision for equitable access to palliative care services; for advancing education, training and research in palliative care; and for connected purposes.",Access to Palliative Care Bill [HL],Lords,1,29
1820,A Bill to raise the age of criminal responsibility; and for connected purposes.,Age of Criminal Responsibility Bill [HL],Lords,1,29
1793,A Bill to make further provision about arbitration and mediation services and the application of equality legislation to such services; and for connected purposes.,Arbitration and Mediation Services (Equality) Bill [HL],Lords,1,29
1783,A Bill to make provision about the approval required for deployment of Her Majesty’s Armed Forces by the Prime Minister in the event of conflict overseas.,Armed Forces Deployment (Royal Prerogative) Bill [HL],Lords,1,29
1778,"A Bill to make provision for the imposing of restrictions on assets owned by persons involved in supplying terrorist organisations in the United Kingdom with arms, for the purpose of securing compensation for citizens of the United Kingdom affected by the supply of such arms.",Asset Freezing (Compensation) Bill [HL],Lords,1,29
1818,A Bill to enable competent adults who are terminally ill to be provided at their request with specified assistance to end their own life; and for connected purposes.,Assisted Dying Bill [HL],Lords,1,29
1817,A Bill to make provision for the automatic electoral registration of school students who have reached the age of 16; and for connected purposes.,Automatic Electoral Registration (School Students) Bill [HL],Lords,1,29
1807,A Bill to make provision to enhance the protection available for bat habitats in the non-built environment and to limit the protection for bat habitats in the built environment where the presence of bats has a significant adverse effect upon the users of buildings.,Bat Habitats Regulation Bill [HL],Lords,1,29
1810,"A Bill to make provision about the establishment, independence, funding and governance arrangements of the British Broadcasting Corporation.",BBC Royal Charter Bill [HL],Lords,1,29
1825,A Bill to make provision for licensing authorities to restrict the number of Category B2 gaming machines which may be authorised under a betting premises licence.,Betting Licences (Category B2 Gaming Machines) Bill [HL],Lords,1,29
1782,A Bill to amend the Bread and Flour Regulations 1998 to require flour to be fortified with folic acid.,Bread and Flour Regulations (Folic Acid) Bill [HL],Lords,1,29
1788,A Bill to amend the Budget Responsibility and National Audit Act 2011.,Budget Responsibility and National Audit (Fiscal Mandate) Bill [HL],Lords,1,29
1832,A Bill to amend the target for reducing net carbon emissions in the UK to 100% by 2050.,Carbon Emission Reductions Bill [HL],Lords,1,29
1821,A Bill to entitle employees to take a period of leave to fulfil certain caring responsibilities in respect of dependants; and for connected purposes.,Carers (Leave Entitlement) Bill [HL],Lords,1,29
1802,A Bill to make provision for the accreditation of child contact centres; and for connected purposes.,Child Contact Centres (Accreditation) Bill [HL],Lords,1,29
1824,,Cohabitation Rights Bill [HL],Lords,1,29
1831,A Bill to require the Secretary of State to introduce proposals to halve the disability employment gap; and for connected purposes.,Disability Employment (Gap) Bill [HL],Lords,1,29
1796,A Bill to amend the Matrimonial Causes Act 1973; and make provision in connection with financial settlements following divorce.,Divorce (Financial Provision) Bill [HL],Lords,1,29
1830,A Bill to make provision for the support of the United Kingdom’s business sector; and the development of an industrial and retail strategy.,Economic Strategy Bill [HL],Lords,1,29
1829,A Bill to make provision for a national strategy for cost-effective and efficient use of energy; and for connected purposes.,Energy Measures (Cost Effectiveness and Efficiency) Bill [HL],Lords,1,29
1812,A Bill to make provision about the publication of information related to the differences in remuneration between ethnic groups.,Ethnicity Pay Gap Bill [HL],Lords,1,29
1803,A Bill to make provision for information to be available in various public places relating to the activities and organisation of the European Union; to make provision for the flying of the flag of the European Union on various government and public buildings; to provide information to further the establishment of twinning arrangements between towns in the United Kingdom and elsewhere in the European Union in accordance with the European Union’s town twinning support scheme; and for connected purposes.,"European Union (Information, etc.) Bill [HL]",Lords,1,29
1815,A Bill to make provision for Members of the House of Lords to vote at elections to the House of Commons.,Extension of Franchise (House of Lords) Bill [HL],Lords,1,29
1890,A Bill to repeal the Fixed-term Parliaments Act 2011.,Fixed-term Parliaments (Repeal) Bill [HL],Lords,1,29
1826,A Bill to provide for the High Court of England and Wales to make a preliminary finding on cases of alleged genocide; and for the subsequent referral of such findings to the International Criminal Court or a special tribunal.,Genocide Determination Bill [HL],Lords,1,29
1789,"A Bill to restrict membership of the House of Lords by virtue of a peerage; to make related provision about disqualifications for voting at elections to, and for membership of, the House of Commons; and for connected purposes.",House of Lords Bill [HL],Lords,1,29
1784,A Bill to amend the House of Lords Act 1999 to remove the by-election system for the election of hereditary peers.,House of Lords Act 1999 (Amendment) Bill [HL],Lords,1,29
1797,A Bill to make provision about elections to and membership of the House of Lords; and for connected purposes.,House of Lords Reform Bill [HL],Lords,1,29
1816,,Humanitarian Assistance (Genocide Victims) Bill [HL],Lords,1,29
1785,A Bill to amend the International Development (Official Development Assistance Target) Act 2015 in order to provide for a five year reporting period instead of an annual reporting period.,International Development (Official Development Assistance Target) (Amendment) Bill [HL],Lords,1,29
1786,"A Bill to establish a Registrar of lobbyists, a register of lobbyists and a Code of Conduct for lobbyists; and for related purposes.",Lobbying (Transparency) Bill [HL],Lords,1,29
1822,A Bill to make provision about the holding of referenda in relation to voting systems in local government elections.,Local Government Elections (Referendum) Bill [HL],Lords,1,29
1792,A Bill to raise the minimum age of consent to marriage or civil partnership to eighteen; create an offence of causing a person under the age of eighteen to enter into a marriage or civil partnership; and for connected purposes.,Marriage and Civil Partnership (Minimum Age) Bill [HL],Lords,1,29
1828,A Bill to make provision for the administration of the affairs of missing persons; and for connected purposes.,Missing Persons Guardianship Bill [HL],Lords,1,29
1779,A Bill to require commercial organisations and public bodies to include a statement on slavery and human trafficking in their annual report and accounts; and to require contracting authorities to exclude from procurement procedures economic operators who have not provided such a statement; and for connected purposes.,Modern Slavery (Transparency in Supply Chains) Bill [HL],Lords,1,29
1808,A Bill to amend the Data Protection Act 1998 to make provision about the transparency of privacy notices.,Online Privacy Protection Bill [HL],Lords,1,29
1805,A Bill to make provision about the promotion of online safety; to require internet service providers and mobile phone operators to provide an internet service that excludes adult-only content; to require information to be provided about online safety by internet service providers and mobile phone operators; to make provision for parents to be educated about online safety; to make provision for the regulation of harmful material through on-demand programme services; to introduce licensing of pornographic services; and for connected purposes.,Online Safety Bill [HL],Lords,1,29
1814,A Bill to make provision for the sale of adjustable focus spectacles.,Opticians Act 1989 (Amendment) Bill [HL],Lords,1,29
1804,A Bill to make provision for the regulation of funding and expenditure of political parties; for phased introduction of a cap on donations to political parties; for affiliation fees from trade unions and membership organisations to political parties to be counted as individual donations in prescribed circumstances; for public funding of political parties; for moderation of rights of candidates and parties to election addresses; for limits on political parties’ expenditure between regulated periods; for conferring powers on the Electoral Commission; and for connected purposes.,Political Parties (Funding and Expenditure) Bill [HL],Lords,1,29
1794,A Bill to make provision for the resolution of disputes concerning the location or placement of the boundaries and private rights of way relating to the title of an estate in land; and for connected purposes.,Property Boundaries (Resolution of Disputes) Bill [HL],Lords,1,29
1780,A Bill to make provision for the establishment and publication of a Register of Arms Brokers.,Register of Arms Brokers Bill [HL],Lords,1,29
1799,A Bill to require Her Majesty’s Government to introduce a Bill to regulate health and social care professions.,Regulation of Health and Social Care Professions Etc. Bill [HL],Lords,1,29
1795,A Bill to amend the Rehabilitation of Offenders Act 1974; to make provision about rehabilitation periods.,Rehabilitation of Offenders (Amendment) Bill [HL],Lords,1,29
1781,A Bill to make provision for the rights of renters.,Renters’ Rights Bill [HL],Lords,1,29
1929,A Bill to amend certain provisions of the Richmond Burgage Pastures Act 1853.,Richmond Burgage Pastures Bill [HL],Lords,1,29
1801,A Bill to create a right to die at home.,Right to Die at Home Bill [HL],Lords,1,29
1798,A Bill to make provision for non-interest-bearing student finance facilities.,Student Support (Non-Interest-Bearing Finance) Bill [HL],Lords,1,29
1809,A Bill to amend the law regarding succession to peerages and for connected purposes.,Succession to Peerages Bill [HL],Lords,1,29
1827,A Bill to improve support for people exiting prostitution; and for connected purposes.,Support to Exit Prostitution Bill [HL],Lords,1,29
1813,A Bill to make provision about special educational needs awareness training to be received by teacher trainees.,Teacher Training (Special Educational Needs) Bill [HL],Lords,1,29
1806,A Bill to make provision for the prohibition of unpaid work experience exceeding four weeks and for connected purposes.,Unpaid Work Experience (Prohibition) Bill [HL],Lords,1,29
1589,"A Bill to make provision for equitable access to palliative care services; for advancing education, training and research in palliative care; and for connected purposes",Access to Palliative Care Bill [HL],Lords,1,28
1583,A Bill to make provision about the greater accessibility of sports grounds; and for connected purposes.,Accessible Sports Grounds Bill [HL],Lords,1,28
1595,A Bill to prohibit the advertising of prostitution; and for connected purposes.,Advertising of Prostitution (Prohibition) Bill [HL],Lords,1,28
1597,A Bill to raise the age of criminal responsibility; and for connected purposes.,Age of Criminal Responsibility Bill [HL],Lords,1,28
1575,A Bill to amend the Airports Act 1986.,Airports Act 1986 (Amendment) Bill [HL],Lords,1,28
1588,A Bill to make further provision about arbitration and mediation services and the application of equality legislation to such services; to make provision about the protection of victims of domestic abuse; and for connected purposes,Arbitration and Mediation Services (Equality) Bill [HL],Lords,1,28
1615,A Bill to make provision about the approval required for deployment of Her Majesty's Armed Forces by the Prime Minister in the event of conflict overseas,Armed Forces Deployment (Royal Prerogative) Bill [HL],Lords,1,28
1605,A Bill to enable competent adults who are terminally ill to be provided at their request with specified assistance to end their own life; and for connected purposes.,Assisted Dying Bill [HL],Lords,1,28
1616,"A Bill to impose certain duties upon Her Majesty's Government to ensure the accuracy, completeness and utility of electoral registers; to make provision for the sharing of data for the purposes of electoral registration; and for connected purposes.",Automatic Electoral Registration Bill [HL],Lords,1,28
