Bill Id,Long Title,Short Title,Origin_House,Status,SessionID
1862,A Bill to prohibit the use of wild animals in circuses; and for connected purposes.,Wild Animals in Circuses (Prohibition) Bill,Commons,1,29
1933,A Bill to require Her Majesty’s Government to notify the European Council by 31 March 2017 of the United Kingdom’s intention to withdraw from the European Union.,Withdrawal from the European Union (Article 50) Bill,Commons,1,29
1894,A Bill to make provision about the safeguarding of workers’ rights derived from European Union legislation after the withdrawal of the UK from the EU; and for connected purposes,Workers' Rights (Maintenance of EU Standards) Bill,Commons,1,29
1747,A Bill to make provision about urban air quality targets; to require vehicle emissions targets and testing to reflect on-road driving conditions; to provide powers for local authorities to establish low diesel emissions zones and pedestrian-only areas; to restrict the use of roads in urban centres by diesel vehicles; to make provision about the promotion of the development of electric tram systems and buses and taxis powered by liquefied petroleum gas in urban centres; and for connected purposes.,Air Quality (Diesel Emissions in Urban Centres) Bill,Commons,1,28
1727,,Armed Forces Covenant (Implementation) (United Kingdom) Bill,Commons,1,28
1650,"A Bill to require ministers to carry out an assessment of the impact of government policies on families by giving statutory effect to the family test; to place a duty on the Secretary of State to make a report on the costs and benefits of requiring local authorities to carry out equivalent tests on their policies; to require the Secretary of State to establish, and make an annual report on, indicators of and targets for the government’s performance in promoting family stability; and for connected purposes.",Assessment of Government Policies (Impact on Families) Bill,Commons,1,28
1631,A Bill to enable competent adults who are terminally ill to choose to be provided with medically supervised assistance to end their own life; and for connected purposes.,Assisted Dying (No. 2) Bill,Commons,1,28
1726,"A Bill to make provision about the award of asylum-seeker status in the United Kingdom to certain unaccompanied children from Syria, Iraq, Afghanistan and Eritrea displaced by conflict and present within the European Union; and for connected purposes.",Asylum (Unaccompanied Children Displaced by Conflict) Bill,Commons,1,28
1741,"A Bill to impose certain duties upon Her Majesty’s Government to ensure the accuracy, completeness and utility of electoral registers; to make provision for the sharing of data for the purposes of electoral registration; and for connected purposes.",Automatic Electoral Registration (No. 2) Bill,Commons,1,28
1698,A Bill to restrict the application of permitted development rights; to grant local planning authorities powers to restrict the size and depth of basement excavations underneath or adjacent to residential properties; and for connected purposes.,Basement Excavation (Restriction of Permitted Development) Bill,Commons,1,28
1664,A Bill to make provision to enhance the protection available for bat habitats in the non built environment and to limit the protection for bat habitats in the built environment where the presence of bats has a significant adverse impact upon the users of buildings.,Bat Habitats Regulation (No.2) Bill,Commons,1,28
1657,,BBC Privatisation Bill,Commons,1,28
1668,A Bill to make provision to restrict the entitlement of non-UK Citizens from the European Union and the European Economic Area to taxpayer-funded benefits.,Benefit Entitlement (Restriction) Bill,Commons,1,28
1708,,Benefit Sanctions Regime (Entitlement to Automatic Hardship Payments) Bill,Commons,1,28
1742,"A Bill to make provision about the conditions to be met by male blood donors, including removing the restrictions relating to blood donation from men who have sexual intercourse with men; and for connected purposes.",Blood Donor (Equality) Bill,Commons,1,28
1761,"A Bill to amend the Misuse of Drugs Act 1971 to provide for the lawful production, packaging, marketing, sale, purchase, possession and consumption of herbal cannabis in specific circumstances by certain persons; and for connected purposes.",Cannabis (Legalisation and Regulation) Bill,Commons,1,28
1653,,Child Victims of Human Trafficking (Central Government Responsibility) Bill,Commons,1,28
1682,A Bill to make provision about the integration of the duties and powers of civil enforcement officers and of traffic wardens with respect to the issuing of fixed penalty notices for additional offences; and for connected purposes.,Civil Enforcement Officers and Traffic Wardens (Integration of Duties and Powers) (England) Bill,Commons,1,28
1707,A Bill To amend the Civil Partnership Act 2004 to provide that opposite sex couples mayenter into a civil partnership; and for connected purposes.,Civil Partnership Act 2004 (Amendment) Bill,Commons,1,28
1636,A Bill to require the provision of Emergency First Aid (EFA) education by all state-funded secondary schools; to require that EFA education include cardiopulmonary resuscitation and defibrillator awareness; to provide for initial and continuing teacher education and guidance on best practice for delivering and inspecting EFA education; and for connected purposes.,Compulsory Emergency First Aid Education (State-funded Secondary Schools) Bill,Commons,1,28
1688,A Bill to make provision for a convention to consider the constitution of the United Kingdom; and for connected purposes.,Constitutional Convention (No. 2) Bill,Commons,1,28
1748,A Bill to require distance sellers to provide purchasers with a lowest available delivery cost option; to introduce a scheme for a fair delivery quality mark for responsible retailers; to establish penalties where vendors advertise free delivery but subsequently impose charges or conditions; and for connected purposes.,Consumer Protection (Distance Selling Delivery Charges) Bill,Commons,1,28
1724,"A Bill to make provision about the standards of fire resistance, and relevant labelling requirements, in relation to children's fancy dress and play costumes; and for connected purposes.",Consumer Protection (Standards of Fire Resistance of Children's Fancy Dress and Play Costumes Etc) Bill,Commons,1,28
1670,A Bill to make provision for rules relating to the exclusion of convicted prisoners from participation in parliamentary and local elections.,Convicted Prisoners Voting Bill,Commons,1,28
1713,A Bill to amend the Coroners and Justice Act 2009 to provide that a person who dies while deprived of their liberty under Schedule A1 to the Mental Capacity Act 2005 shall not be considered to have died while in custody or otherwise in state detention for the purposes of section 1 of the 2009 Act; and for connected purposes.,Coroners and Justice Act 2009 (Duty to Investigate) (Amendment) Bill,Commons,1,28
1687,A Bill to amend the Criminal Appeal Act 1995 to make provision about supplementary powers for the Criminal Cases Review Commission (CCRC) to secure information from public bodies; and for connected purposes.,Criminal Cases Review Commission (Supplementary Powers) Bill,Commons,1,28
1733,"A Bill to make provision to strengthen penalties related to serious criminal driving offences that lead to serious injury or death; to redefine such offences and amend bail conditions for those charged with them; to enhance the standards of investigation, both by the police and in the Courts, into such offences; to improve the treatment of victims of such offences and their families within the justice system; and for connected purposes.",Criminal Driving (Justice for Victims) Bill,Commons,1,28
1754,"A Bill to consolidate offences relating to the misuse of digital devices, technologies, systemsand services for the purposes of committing or preparing to commit or aiding, abetting, facilitating or concealing the commission of a crime or disposal of theproceeds of a crime; to make provision reflecting technological advancements, including the training of criminal justice personnel; to establish a duty for theSecretary of State to provide advice and guidance to the digital andtelecommunications services industry aimed at reducing the misuse of digitaltechnologies for criminal purposes; and for connected purposes.",Criminal Offences (Misuse of Digital Technologies and Services) (Consolidation) Bill,Commons,1,28
1647,"A Bill to provide that Crown tenancies may be assured tenancies for the purposes of the Housing Act 1988, subject to certain exceptions; to modify the assured tenancies regime in relation to certain Crown tenancies; and for connected purposes.",Crown Tenancies Bill,Commons,1,28
1633,,Defence Expenditure (NATO Target) Bill,Commons,1,28
1656,"A Bill to make provision for the abolition of the Department of Energy and Climate Change and for its functions to be absorbed into the Department for Business, Innovation and Skills.",Department of Energy and Climate Change (Abolition) Bill,Commons,1,28
1750,A Bill to devolve to Welsh Ministers responsibility for the determination of specified bank holidays in Wales; and for connected purposes.,Devolution (Bank Holidays) (Wales) Bill,Commons,1,28
1690,"A Bill to require the Secretary of State to make provision for extending the autonomy of the government of London, in particular in relation to duties and powers for the Greater London Authority (GLA) in respect of income tax, property tax and valuation, other fiscal matters, economic management including a London minimum wage and its enforcement, housing policy and planning, the regulation of rents chargeable within the private residential housing sector and skills and employment training; the devolution of responsibilities for health and the NHS in London to the GLA and appropriate London authorities; the Secretary of State to consult the Mayor about decisions on justice and education expenditure, administration and policy as they relate to London and mandatory membership for the Mayor or his representative of the boards of certain public bodies with responsibilities affecting London; to require proposals for extending the autonomy of the government of London to be approved by the residents of Greater London in a referendum before they may come into force; to make provision for such a referendum; and for connected purposes.",Devolution (London) Bill,Commons,1,28
1753,,Driving Licence (Mandatory First Aid Training) Bill,Commons,1,28
1752,A Bill to make provision about the establishment by the Secretary of State of an independent review of the operation of the Employment Rights Act 1996 in relation to the determination of employment status and dispute resolution mechanisms for employers and employees relating thereto; and for connected purposes.,Employment Status (Review) Bill,Commons,1,28
1734,A Bill to provide for an English National Anthem for use at sporting events that involve individuals or teams representing England; and for connected purposes.,English National Anthem Bill,Commons,1,28
1655,,EU Membership (Audit of Costs and Benefits) Bill,Commons,1,28
1671,A Bill to make provision for an open list system for elections to the European Parliament.,European Parliament Elections Bill,Commons,1,28
1762,,"Events and Festivals (Control of Flares, Fireworks and Smoke Bombs Etc) Bill",Commons,1,28
1764,A Bill to require the labelling of farm produce sold in the UK to include country of origin and whether produced in accordance with designated animal welfare standards; and for connected purposes.,Farm Produce (Labelling Requirements) Bill,Commons,1,28
1693,"A Bill to require the Secretary of State to make provision for a scheme to establish incentives to implement and encourage observance of the food waste reduction hierarchy; to encourage individuals, businesses and public bodies to reduce the amount of food they waste; to require large supermarkets, manufacturers and distributors to reduce their food waste by no less than 30 per cent by 2025 and to enter into formal agreements with food redistribution organisations; to require large supermarkets and food manufacturers to disclose levels of food waste in their supply chain; and for connected purposes.",Food Waste (Reduction) Bill,Commons,1,28
1675,A Bill to require football clubs to offer for sale to their supporters a specified percentage of shares in the club upon a change of ownership; to require that a minimum number of places on the club’s board be set aside for election by a qualifying supporters’ organisation; to define what constitutes a qualifying supporters’ organisation; and for connected purposes.,Football Governance (Supporters’ Participation) Bill,Commons,1,28
1659,,Foreign National Offenders (Exclusion from the UK) Bill,Commons,1,28
1766,A Bill to place a duty on the forensic science regulator to establish a code of practice and conduct for the providers and practitioners of forensic linguistics in the criminal justice system; to make provision about the required scientific quality standards for the discipline; and for connected purposes.,Forensic Linguistics (Standards) Bill,Commons,1,28
1725,A Bill to require the Secretary of State to measure and regulate the impact of unconventional gas extraction on air and water quality and on greenhouse gas emissions; and for connected purposes.,"Fracking (Measurement and Regulation of Impacts) (Air, Water and Greenhouse Gas Emissions) Bill",Commons,1,28
1728,A Bill to provide local authorities with the duties and powers required to identify and automatically register all children eligible for free school meals; to provide for an opt-out where the family wishes; and for connected purposes.,Free School Meals (Automatic Registration of Eligible Children) Bill,Commons,1,28
1735,"A Bill to amend the Freedom of Information Act 2000 to remove provisions permitting Ministers to overrule decisions of the Information Commissioner and Information Tribunal; to limit the time allowed for public authorities to respond to requests involving consideration of the public interest; to extend the Freedom of Information Act 2000 to cover private companies, social enterprises and charities contracted to carry out work for public authorities and the Royal Household; and for connected purposes.",Freedom of Information (Public Interest and Transparency) Bill,Commons,1,28
1714,"A Bill to establish a target for the relocation of central government functions, offices and staff from London to other parts of the United Kingdom; to make provision for implementation, monitoring and performance reporting against such a target; and for connected purposes.",Government Departments (Decentralisation Target) Bill,Commons,1,28
1772,"A Bill to amend section 33 of the Harbours, Docks and Piers Clauses Act 1847 to allow local authorities to proscribe, in certain circumstances, the transport of live animals for slaughter abroad via facilities that local authorities control and operate; and for connected purposes.","Harbour, Docks and Piers Clauses Act 1847 (Amendment) Bill",Commons,1,28
1649,A Bill to confer further powers on the Health and Safety Executive.,Health and Safety Executive (Powers) Bill,Commons,1,28
1674,"A Bill to make provision to reduce inequalities in the commissioning of health services for people with mental illness and learning disabilities; to require commissioners of health services for people with mental illness and learning disabilities to make an annual report to the Secretary of State on the equality of service provision to, and the health outcomes for, such people and of their qualitative experience of health care services; and for connected purposes.",Health Services Commissioning (Equality and Accountability) Bill,Commons,1,28
1678,"A Bill to make provision to reduce inequalities in the health care received by people with mental illness and people with learning disabilities; to require commissioners of health services to make an annual report to the Secretary of State on the equality of service provision to, and the health outcomes for, such people and of their qualitative experience of health care services; and for connected purposes.",Health Services Commissioning (Equality and Accountability) (No. 2) Bill,Commons,1,28
1645,"A Bill to require information to be made available to prospective undergraduate students about what is provided to students for the tuition fees charged, how tuition fee resources are expended and what is expected of students; to establish transparency in how tuition fees are spent; and for connected purposes.",Higher Education (Information) Bill,Commons,1,28
1643,A Bill to make provision for the prioritisation of maintenance of unclassified roads; the management of heavy commercial vehicle traffic; the regulation of the use of certain roads by such vehicles; and for connected purposes.,"Highways (Improvement, Traffic Regulation and Traffic Management) Bill",Commons,1,28
1639,A Bill to amend the Landlord and Tenant Act 1985 to require that residential rented accommodation is provided and maintained in a state of fitness for human habitation; and for connected purposes.,Homes (Fitness for Human Habitation) Bill,Commons,1,28
1634,A Bill to make provision for exempting carers from hospital car parking charges; and for connected purposes.,Hospital Parking Charges (Exemption for Carers) Bill,Commons,1,28
1737,,House of Commons Members' Fund Bill,Commons,1,28
1667,A Bill to provide for a maximum limit on the number of Peers entitled to vote in the House of Lords; and to provide for a moratorium on new appointments.,House of Lords (Maximum Membership) Bill,Commons,1,28
1715,"A Bill to amend the Parliamentary Standards Act 2009 to make provision for the Independent Parliamentary Standards Authority to be responsible for determining, paying, maintaining oversight of, and adjudicating complaints relating to, the allowances, expenses and financial interests of members of the House of Lords; to amend the House of Lords Reform Act 2014 to provide for the compulsory retirement of members of the House of Lords under certain conditions; to make provision for the reduction of the number of members in the House of Lords; and for connected purposes.",House of Lords (Parliamentary Standards Etc) Bill,Commons,1,28
1767,"A Bill to amend the House of Lords Act 1999 to remove the section 2 exception under which 90 persons have the right to sit, speak and vote in the House of Lords by virtue of a hereditary peerage; and for connected purposes.",House of Lords Reform (Exclusion of Hereditary Peers) Bill,Commons,1,28
1666,A Bill to make provision for criminal sanctions against those who have entered the UK illegally or who have remained in the UK without legal authority.,Illegal Immigrants (Criminal Sanctions) Bill,Commons,1,28
1763,,Improvement of Rail Passenger Services (Use of Disruption Payments) Bill,Commons,1,28
1697,"A Bill to require scrutiny of and enable amendments to international trade agreements, including investor state dispute settlements, by the European and UK Parliaments; and for connected purposes.",International Trade Agreements (Scrutiny) Bill,Commons,1,28
1768,"A Bill to make provision about the regulation of landlords and private rented accommodation; to extend tenants’ rights, particularly in relation to the sale of occupied rental property; to cap letting agents’ fees; to require the Mayor of London to establish a mandatory licensing scheme in respect of private landlords in Greater London; and for connected purposes.",Landlord and Tenant (Reform) Bill,Commons,1,28
1755,"A Bill to make the sale, ownership and use of portable laser emitting devices with output power of more than 1 milliwatt unlawful in certain circumstances; and for connected purposes.","Laser Pens (Regulation of Sale, Ownership and Usage) Bill",Commons,1,28
1652,A Bill to make provision for a scheme for the triggering and holding of a local area referendum to approve a proposed sale of or including school playing fields by a local education authority or state-funded school; and for connected purposes.,Local Area Referendum (Disposal of School Playing Fields) Bill,Commons,1,28
1641,A Bill to amend the Local Government Finance Act 1992 to make provision for collecting information about tenure and the details of private landlords; and for connected purposes.,Local Government Finance (Tenure Information) Bill,Commons,1,28
1712,A Bill to make provision about the recording of the names of the mother of each party to a marriage or civil partnership for registration purposes; to make provision for requiring such information to be displayed on marriage certificates and civil partnership certificates; and for connected purposes.,Marriage and Civil Partnership Registration (Mothers' Names) Bill,Commons,1,28
1730,A Bill to make provision about the registration of marriages.,Marriage Registration Bill,Commons,1,28
1648,A Bill to amend the Mental Health Act 1983 to make further provision for powers and responsibilities of independent mental health advocates for qualifying patients in England; and for connected purposes.,Mental Health (Independent Advocacy) (England) Bill,Commons,1,28
1731,,Mesothelioma (Amendment) (No. 2) Bill,Commons,1,28
1740,A Bill to make provision about the disclosure of the quality of mobile telecommunications network coverage by providers and establish penalties for non-compliance; to provide recourse for consumers who enter contracts for such services that do not perform as advertised; and for connected purposes.,Mobile Telecommunications Network Coverage (Contractual Obligations) Bill,Commons,1,28
1757,"A Bill to require certain multinational enterprises to include, within their annual financial reporting, specified information prepared in accordance with the Organisation for Economic Cooperation and Development's requirements for Country-by-Country reporting; and for connected purposes.",Multinational Enterprises (Financial Transparency) Bill,Commons,1,28
1663,"To re-establish the Secretary of State’s legal duty as to the National Health Service in
England and to make provision about the other duties of the Secretary of State in that
regard; to make provision about the administration and accountability of the
National Health Service in England; to repeal section 1 of the National Health Service
(Private Finance) Act 1997 and sections 38 and 39 of the Immigration Act 2014; to
make provision about the application of international law in relation to health
services in the United Kingdom; and for connected purposes.",National Health Service Bill,Commons,1,28
1732,A Bill to establish an independent commission to examine the future of the National Health Service and the social care system; to take evidence; to report its conclusions to Parliament; and for connected purposes.,National Health Service and Social Care (Commission) Bill,Commons,1,28
1701,A Bill to make provision about liability for negligence in relation to psychiatric illness; toamend the law relating to damages in respect of personal injuries and death; and forconnected purposes.,Negligence and Damages Bill,Commons,1,28
1702,A Bill to make provision for the dissolution of a marriage or civil partnership when each party has separately made a declaration that the marriage or civil partnership has irretrievably broken down without a requirement by either party to satisfy the Court of any other facts; and for connected purposes.,No Fault Divorce Bill,Commons,1,28
1638,A Bill to require the Secretary of State to seek licences for off-patent drugs in new indications; to require the National Institute for Health and Care Excellence to conduct technology appraisals for off-patent drugs in new indications; and for connected purposes.,Off-patent Drugs Bill,Commons,1,28
1673,A Bill to make provision for the limitation of subsidies for the development and operation of off-shore wind farms.,Off-Shore Wind Farm Subsidies (Restriction) Bill,Commons,1,28
1743,A Bill to establish the right of schools and academies to challenge the timing and format of schools inspections; to appeal against the outcomes of such inspections; to make provision about increasing accountability and quality assurance within the school inspection system; and for connected purposes.,Ofsted Inspections (Schools' Rights of Challenge) Bill,Commons,1,28
1642,"A Bill to require the appropriate regulatory authority of on-demand audiovisual programme services to draw up a Code relating to the provision of subtitles, signing and audio-description for persons with disabilities affecting their hearing or their sight or both; to require the appropriate regulatory authority to consult before issuing any such Code; to make provision for minimum requirements to be included in the Code; to require that on-demand programme services providers observe the requirements of the Code; to provide for regular consultation about and review of the minimum requirements; and for connected purposes.",On-demand Audiovisual Services (Accessibility for People with Disabilities affecting Hearing or Sight or both) Bill,Commons,1,28
1654,A Bill to require for the NHS to provide information about ovarian cancer symptoms when informing women about the results of cervical smear tests; and for connected purposes.,Ovarian Cancer (Information) Bill,Commons,1,28
1669,A Bill to make provision to facilitate an increase in the registration of voters resident overseas who are eligible to participate in United Kingdom Parliamentary elections; to extend the criteria for eligibility to register as an overseas voter; to enable those registered as overseas voters to cast their votes through use of the internet; and for connected purposes.,Overseas Voters Bill,Commons,1,28
1679,A Bill to require public consultation to be carried out in local areas where the sale of park or playing field land owned by a public body is proposed; to require referendums on such proposals in certain circumstances; and for connected purposes.,Parks and Playing Fields in Public Ownership (Protection from Sale) Bill,Commons,1,28
1640,,Pavement Parking (Protection of Vulnerable Pedestrians) Bill,Commons,1,28
1704,,Perinatal Mental Illness (NHS Family Services) Bill,Commons,1,28
1686,"A Bill to require the Secretary of State to provide that Personal, Social, Health and Economic education (PSHE) be a statutory requirement for all state-funded schools; for PSHE to include Sex and Relationships Education (SRE) and education on ending violence against women and girls; to provide for initial and continuing teacher education and guidance on best practice for delivering and inspecting PSHE and SRE education; and for connected purposes.","Personal, Social, Health and Economic Education (Statutory Requirement) Bill",Commons,1,28
1710,"A Bill to amend the Planning (Listed Buildings and Conservation Areas) Act 1990 (the ""1990 Act"") to establish additional factors, including environmental performance, health and safety and maintenance costs, as matters to be taken into account by the Secretary of State in considering whether to include, retain or release a building, or part thereof, in or from a list compiled or approved under the 1990 Act due to its architectural or historic interest; to make provision about excluding parts of buildings and structures within their curtilage from such lists; and for connected purposes.",Planning (Listed Buildings and Conservation Areas) Act 1990 (Amendment) Bill,Commons,1,28
1658,,Prime Minister (Temporary Appointment) Bill,Commons,1,28
1738,A Bill to make provision about the entitlement of employees to benefit from profits made by their employers in certain circumstances; to require a company to allocate one seat on its board to an employee representative; and for connected purposes.,Profit-Sharing and Company Governance (Employees' Participation) Bill,Commons,1,28
1765,"A Bill to require the creation of a register of owners of property in the Greater London area, including details of the name of the owner of each property and the name of the beneficiary owner in the case of properties owned by a trust or similar body; and for connected purposes.",Property Ownership in London (Registration) Bill,Commons,1,28
1718,"A Bill to make provision about guidance to local authorities on when to take enforcement action for breaches of planning law; to clarify guidance on the scope of permitted development rights; to make provision about rights and entitlements, including of appeal, for people whose homes are affected by such breaches; to make provision for the inspection and regulation of building under the permitted development regime; to establish financial penalties for developers who breach planning law in certain circumstances; and for connected purposes.",Protection of Family Homes (Enforcement and Permitted Development) Bill,Commons,1,28
1689,A Bill to require the Secretary of State to make provision about obligations on wind farm operators in respect of financial cover for potential liabilities arising from cause of public nuisance; and for connected purposes.,Public Nuisance from Wind Farms (Mandatory Liability Cover) Bill,Commons,1,28
1661,"A Bill to promote public ownership of public services; to introduce a presumption in favour of service provision by public sector and not-for-profit entities; and to put in place mechanisms to increase the accountability, transparency and public control of public services, including those operated by private companies.",Public Services (Ownership and User Involvement) Bill,Commons,1,28
1660,A Bill to require the Secretary of State to assume control of passenger rail franchises when they come up for renewal; and for connected purposes.,Railways Bill,Commons,1,28
1709,A Bill to make provision about the use of bailiffs and other enforcement agents by local authorities to collect council tax arrears; to establish a code of practice for enforcement agents; to create an independent bailiffs ombudsman to administer the code and to investigate and adjudicate complaints; and for connected purposes.,Regulation of Enforcement Agents (Collection of Council Tax Arrears) Bill,Commons,1,28
1646,"A Bill to reduce the voting age to 16 in general elections, elections to the Scottish Parliament, the National Assembly for Wales, the Northern Ireland Assembly and the European Parliament, local government elections and referendums; to make provision about young people’s education in citizenship and the constitution; and for connected purposes.",Representation of the People (Young Persons’ Enfranchisement and Education) Bill,Commons,1,28
1691,A Bill to require the Secretary of State to establish a scheme under which UK-based providers of mobile satellite navigation services must offer their customers incentives to provide real-time updates on route suitability and traffic management measures; and for connected purposes.,Satellite Navigation (Updating Scheme) Bill,Commons,1,28
1723,"A Bill to establish a mechanism by which the Scottish Government, Scottish Parliament and a majority of Members representing Scottish constituencies may jointly determine further powers and responsibilities to be devolved to Scotland; and for connected purposes.",Scotland Act 1998 (Amendment) Bill,Commons,1,28
1716,"A Bill to amend Part VI of the Road Traffic Regulation Act 1984, and the Local Authorities’ Traffic Orders (Procedure) (England and Wales) Regulations 1996, to make provision about the powers and duties of parish and town councils in relation to applying for speed limit orders; to provide for the conduct of local referendums to determine whether such applications should be made; and for connected purposes",Speed Limits on Roads (Devolved Powers) Bill,Commons,1,28
1706,A Bill to require the Secretary of State to set targets for sugar content in food and drinks; to provide that sugar content on food and drink labelling be represented in terms of the number of teaspoonfuls of sugar; to provide for standards of information provision in advertising of food and drinks; and for connected purposes.,"Sugar in Food and Drinks (Targets, Labelling and Advertising) Bill",Commons,1,28
1759,A Bill to make provision about the skills and knowledge required of a person driving a taxi or private hire vehicle (TPHV) and related responsibilities of TPHV company operators and service providers; to require operators of TPHV companies and service providers to hold specified types and levels of insurance; to make provision about the tax liability of TPHV companies and service providers; and for connected purposes.,Taxi and Private Hire Vehicle Operators (Regulation) Bill,Commons,1,28
1771,"A Bill to make provision about the disclosure, consideration and approval of proposals for onshore electricity power stations of 50MW or less; to require the application of Engineering Construction Industry (NAECI) terms and conditions in certain circumstances; to require sector-specific collective national workforce agreements in other circumstances; and for connected purposes.",Town and Country Planning (Electricity Generating Consent) Bill,Commons,1,28
1770,"A Bill to establish an independent commission of inquiry to examine ways of improving parliamentary and other public scrutiny of ministerial mandates and outcomes in relation to European Union institutions, policies and legislation; and for connected purposes.",Transparency and Accountability (European Union) Bill,Commons,1,28
1736,,Transport of Nuclear Weapons Bill,Commons,1,28
1665,A Bill to make provision to ensure that the United Kingdom has absolute control over the right to prevent non-UK citizens from entering the United Kingdom; to determine the circumstances in which non-UK citizens may be required to leave the United Kingdom; and for connected purposes.,UK Borders Control Bill,Commons,1,28
1695,"A Bill to make provision for the re-establishment of the control and sovereignty of policy, administration and all other matters relating to the United Kingdom’s borders with the European Union and to the entry and exit to the United Kingdom of foreign nationals; and for connected purposes.",United Kingdom Borders (Control and Sovereignty) Bill,Commons,1,28
1705,"A Bill to make further provision about the duties and responsibilities of the Victims’ Commissioner and about the Victims’ Code; to require victims’ services plans for each police service area; to establish a duty to report suspected child abuse by those working in regulated activities, a code of practice on the recording of allegations, a right of appeal by victims against a decision to cease a criminal investigation, and standards for the review of open or reopened homicide cases; to make provision about court procedures relating to vulnerable victims and witnesses; and for connected purposes.","Victims of Crime Etc (Rights, Entitlements and Related Matters) Bill",Commons,1,28
1746,A Bill to prohibit the use of wild animals in circuses.,Wild Animals in Circuses (Prohibition) Bill,Commons,1,28
1672,A Bill to limit the application of the EU Working Time Directive; and for connected purposes.,Working Time Directive (Limitation) Bill,Commons,1,28
1514,A Bill to clarify the law relating to abortion on the basis of sex-selection; and for connected purposes.,Abortion (Sex-Selection) Bill,Commons,1,27
1412,A Bill to make provision about the availability of affordable homes; and for connected purposes.,Affordable Homes Bill,Commons,1,27
1496,A Bill to give local planning authorities the power to determine the requirements for affordable housing contributions from sites of fewer than 10 units as part of planning obligation agreements under Section 106 of the Town and Country Planning Act 1990; and for connected purposes.,Affordable Housing Contributions (Ten Unit Threshold) Bill,Commons,1,27
1536,A Bill to require establishment of a statutory scheme providing for clear and consistent labelling of alcoholic beverages as they relate to foetal health and safety and that of pregnant women; and for connected purposes.,Alcohol Labelling (Pregnancy): Bill,Commons,1,27
1475,"A Bill to amend section 215 of the Town and Country Planning Act 1990 to allow local authorities to adopt areas of amenity land which are unregistered or vested in the Crown, for the purposes of maintenance; and for connected purposes.",Amenity Land (Adoption by Local Authorities) Bill,Commons,1,27
1518,A Bill to provide for a programme of research into the costs and benefits of extending eligibility for Child Benefit and Tax Credit entitlement to young people completing apprenticeships; and for connected purposes.,Apprenticeships (Child Benefit and Tax Credit Entitlement) (Research) Bill,Commons,1,27
1434,A Bill to provide that certain offences committed towards members of the armed forces shall be treated as aggravated; to prohibit discrimination against individuals in terms of provision of goods and services on the grounds that they are members of the armed forces; and for connected purposes.,Armed Forces (Prevention of Discrimination) Bill,Commons,1,27
1515,"A Bill to make provision in relation to the reserve forces of the Crown; to provide that certain offences committed towards members of the armed forces and their families shall be treated as aggravated; to prohibit discrimination against members of the armed forces and their families in terms of provision of goods, services and employment; and for connected purposes.",Armed Forces (Prevention of Discrimination) (No. 2) Bill,Commons,1,27
1442,A Bill to require that asylum claims in the United Kingdom be lodged within three months of the claimant’s arrival in the United Kingdom; and that persons who have already entered the United Kingdom and wish to make an asylum claim must do so within three months of the passing of this Act.,Asylum (Time Limit) Bill,Commons,1,27
1444,A Bill to make provision to enhance the protection available for bat habitats in the non-built environment and to limit the protection for bat habitats in the built environment where the presence of bats has a significant adverse impact upon the users of buildings.,Bat Habitats Regulation Bill,Commons,1,27
1454,A Bill to make provision for the privatisation of the British Broadcasting Corporation by providing shares in the Corporation to all licence fee payers.,BBC Privatisation Bill,Commons,1,27
1462,A Bill to make provision to restrict the entitlement of non-UK citizens from the European Union and the European Economic Area to taxpayer-funded benefits.,Benefit Entitlement (Restriction) Bill,Commons,1,27
1510,A Bill to allow donation of blood by all male donors on the same basis; and for connected purposes.,Blood Donation (Equality) Bill,Commons,1,27
1448,A Bill to make provision for an application to the Council of Europe to withdraw from the European Convention on Human Rights and the introduction of a British Bill of Rights.,British Bill of Rights and Withdrawal from the European Convention on Human Rights Bill,Commons,1,27
1526,A Bill to require the provision of audio announcements on public buses; and for connected purposes.,Buses (Audio Announcements) Bill,Commons,1,27
1492,A Bill to create a Business of the House Commission to regulate the timetabling of business in the House of Commons; and for connected purposes.,Business of the House Commission Bill,Commons,1,27
1505,A Bill to provide that people in receipt of Universal Credit and Housing Benefit and accommodated in the social housing sector be entitled to an additional bedroom related to caring responsibilities or overnight care; and for connected purposes.,Carers Bedroom Entitlement (Social Housing Sector) Bill,Commons,1,27
1487,A Bill to disqualify non-UK citizens from the European Union from entitlement to child benefit; and for connected purposes.,Child Benefit Entitlement (Disqualification of Non-UK EU Nationals) Bill,Commons,1,27
1494,A Bill to amend the Civil Partnership Act 2004 to provide that opposite sex couples may enter into a civil partnership; and for connected purposes.,Civil Partnership Act 2004 (Amendment) Bill,Commons,1,27
1564,A Bill to provide that payment of the recoverable amount determined in a confiscation order by a court must be included as a component of a custodial sentence; to provide that non-payment of the recoverable amount be a criminal offence; and for connected purposes.,Confiscation Orders (Sentencing and Offence) Bill,Commons,1,27
1426,"A Bill to restrict the height, number, location and operation of wind turbines situated off shore within twenty miles of the coast; to restrict subsidies available for such turbines; and to make provision regulating the length, location and environmental impact of cables connecting such turbines to the national grid; and for connected purposes.",Control of Offshore Wind Turbines Bill,Commons,1,27
1467,A Bill to make provision for rules relating to the exclusion of convicted prisoners from participation in Parliamentary and Local Elections.,Convicted Prisoners Voting Bill,Commons,1,27
